"","file","object_id","tabular","semantic","definition_list","header_row","header_column","rule_1_violation","rule_2_violation","rule_3_violation","rule_4_violation","violations_sum"
"3003","1570536-3",1475,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3004","1568650-8",2651,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"3005","1570403-7",20795,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3006","1568928-5",11798,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3007","1568382-0",76,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3008","1568778-0",215,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3009","1569014-6",1001,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0
"3010","1568747-2",8488,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,2
"3011","1570400-13",38455,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3012","1569354-13",11432,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3013","1569586-2",581,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3014","1569778-0",336,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3015","1570553-1",139,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3016","1569738-3",1207,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"3017","1569586-5",1484,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3018","1569224-3",1475,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3019","1569971-14",41956,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"3020","1570833-12",6063,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3021","1570083-19",4679,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3022","1571137-1",2255,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3023","1570075-7",1877,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3024","1570083-13",3063,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3025","1570955-1",94,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3026","1570536-3",1397,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3027","1570040-3",6487,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3028","1569934-13",21506,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3029","1567478-1",3758,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3030","1569536-7",2218,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3031","1567769-12",21832,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3032","1567851-5",17898,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3033","1568353-3",5304,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3034","1569203-7",3299,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3035","1568762-2",4707,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3036","1568681-7",7075,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3037","1570171-0",358,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3038","1571392-5",21137,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3039","1571122-10",3680,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"3040","1570922-2",7081,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3041","1570740-1",351,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3042","1569372-2",4261,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3043","1569556-0",204,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3044","1570083-17",4006,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3045","1570096-6",1073,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3046","1570083-11",2515,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3047","1570345-1",2777,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3048","1570212-5",13030,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3049","1570565-0",165,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3050","1570833-11",5461,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3051","1570813-1",7410,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3052","1570925-1",6521,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3053","1571185-4",1096,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3054","1571209-10",16679,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3055","1570953-7",2832,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"3056","1570877-6",5195,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3057","1570922-2",7859,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3058","1570604-12",1180,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3059","1571259-3",544,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3060","1567479-4",8889,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3061","1571257-1",3640,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3062","1571189-3",1553,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3063","1571072-7",2328,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,2
"3064","1571486-4",780,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0
"3065","1571118-4",11186,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3066","1571156-13",27640,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3067","1567648-5",13550,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3068","1569786-2",7326,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3069","1570144-3",1204,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3070","1570454-0",237,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3071","1570741-9",19492,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3072","1571165-2",3131,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3073","1570100-10",7020,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3074","1569647-6",1622,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3075","1571327-8",17479,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"3076","1571327-16",30962,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,1,1
"3077","1571444-0",2574,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3078","1571450-3",1619,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3079","1571509-4",13344,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3080","1569203-12",6245,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3081","1569355-15",14093,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3082","1569590-4",7381,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3083","1569797-10",20741,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3084","1570339-12",34887,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3085","1569830-8",1649,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3086","1570345-1",2340,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3087","1570058-1",356,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3088","1570789-1",180,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3089","1570825-17",5579,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3090","1570348-0",32,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"3091","1570096-1",140,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3092","1571015-3",2233,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3093","1571631-5",2600,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3094","1569963-10",10375,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3095","1569586-5",1524,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3096","1571430-10",1765,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3097","1570093-0",60,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3098","1571148-0",174,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3099","1571527-3",2338,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0
"3100","1571209-9",15159,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3101","1569997-18",14585,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3102","1571937-17",59217,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3103","1571327-9",19341,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"3104","1571700-1",3896,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3105","1571259-3",671,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3106","1570094-2",954,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3107","1570619-14",23162,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3108","1570345-4",7167,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3109","1570412-3",10671,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3110","1570474-5",4839,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3111","1570671-5",1815,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3112","1570805-13",23338,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3113","1570805-10",14979,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"3114","1571684-11",31958,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3115","1569592-1",3148,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3116","1571800-6",11834,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3117","1571525-0",35,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"3118","1571656-10",15692,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3119","1570083-7",1773,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"3120","1570094-3",1187,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3121","1569990-0",8,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"3122","1570822-6",2902,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3123","1570956-2",7719,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3124","1571600-8",1273,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3125","1571794-0",739,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3126","1571223-3",1206,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3127","1571804-2",1111,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3128","1572102-10",14218,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3129","1571923-3",7409,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3130","1571937-10",31331,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3131","1570624-15",10174,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3132","1568910-9",3493,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3133","1569754-1",1746,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3134","1569647-10",2528,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3135","1569891-3",10066,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3136","1569760-9",4168,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3137","1570645-1",3021,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3138","1571853-3",11966,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3139","1571027-0",278,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3140","1568580-18",41923,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"3141","1569585-1",1999,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"3142","1571209-9",15530,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3143","1570506-1",2778,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3144","1568296-2",20533,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3145","1572032-7",4108,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3146","1571915-0",140,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3147","1570345-3",5937,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3148","1572053-3",12206,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"3149","1571919-4",11036,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3150","1571014-0",81,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"3151","1571841-0",166,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"3152","1571829-1",1481,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3153","1570502-6",19661,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3154","1571594-7",1178,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3155","1570741-11",26777,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3156","1570387-6",9167,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,2
"3157","1570020-19",3737,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3158","1569586-7",1981,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3159","1569586-3",1005,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3160","1570083-12",2795,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3161","1569915-0",123,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"3162","1570083-12",2870,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3163","1569797-9",18986,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3164","1572021-4",7466,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3165","1569422-10",21547,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3166","1570343-0",144,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3167","1571087-2",815,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3168","1572102-5",4258,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3169","1570877-3",2530,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3170","1569203-11",5775,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3171","1570390-13",36173,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3172","1570742-0",311,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3173","1570094-9",2690,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3174","1572031-5",2059,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3175","1570098-5",586,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"3176","1571119-8",6156,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3177","1570932-7",22187,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3178","1570467-4",21457,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3179","1570923-11",33585,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3180","1572041-3",4694,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3181","1572272-0",156,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"3182","1571156-9",19568,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3183","1571745-1",460,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3184","1571975-0",648,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3185","1571265-1",3559,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3186","1571937-1",4547,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3187","1572108-4",5321,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3188","1569976-5",28145,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3189","1572239-0",429,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3190","1572522-0",194,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"3191","1572401-14",15595,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0
"3192","1572422-11",11393,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3193","1572398-5",13597,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3194","1569808-1",3094,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3195","1569971-16",47947,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"3196","1570468-10",5672,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3197","1570094-5",1655,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3198","1570805-11",17912,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"3199","1570923-13",38246,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3200","1570248-7",3583,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3201","1572919-0",24,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"3202","1568034-0",210,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3203","1572694-2",1099,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"3204","1571014-4",12029,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3205","1571839-11",10658,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3206","1571937-16",54222,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3207","1572723-8",18048,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3208","1572523-0",145,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"3209","1568252-1",626,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3210","1568274-5",18552,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3211","1568195-5",2450,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3212","1568161-4",1344,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3213","1568723-14",28247,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3214","1570056-0",299,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3215","1571805-15",1764,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3216","1570118-7",3014,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3217","1572856-0",125,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3218","1570844-1",449,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0
"3219","1571247-4",8652,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3220","1572658-0",12,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3221","1570153-7",3424,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,1
"3222","1570742-4",5893,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3223","1571320-5",6674,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3224","1571265-2",5018,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3225","1572360-17",46371,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"3226","1572963-3",1310,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3227","1572091-4",6907,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"3228","1572520-0",508,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3229","1573066-5",724,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3230","1573011-1",587,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3231","1569586-8",2421,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3232","1569847-15",50141,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"3233","1570410-3",3588,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3234","1570807-3",2023,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"3235","1571056-4",13400,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3236","1571148-3",1962,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3237","1571211-0",114,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"3238","1571311-15",3340,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"3239","1571848-1",144,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,1,1
"3240","1572795-4",1452,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3241","1573306-0",117,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3242","1573011-2",3077,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3243","1572518-0",259,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3244","1571452-9",8008,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3245","1572482-0",68,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0,2
"3246","1571923-5",14411,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3247","1572809-2",3294,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3248","1571850-1",876,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3249","1572729-0",591,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3250","1572461-8",19807,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3251","1572798-4",7594,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"3252","1571839-12",12788,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3253","1572936-1",1159,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3254","1573159-8",2852,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3255","1570470-11",26335,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"3256","1573100-7",8705,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3257","1573012-1",1458,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3258","1570083-8",2023,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3259","1570833-6",2496,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3260","1571014-4",11789,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0
"3261","1570683-3",244,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3262","1570808-7",6583,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3263","1571648-15",3663,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"3264","1571606-0",11,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3265","1570980-0",1102,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"3266","1571015-2",1493,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3267","1571699-0",263,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0
"3268","1573206-5",1751,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3269","1570659-1",2718,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3270","1570817-4",10875,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3271","1570900-12",17281,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0
"3272","1571012-0",55,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3273","1571101-9",4070,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3274","1572634-3",6755,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3275","1571272-4",1135,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3276","1571745-2",2969,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3277","1571209-7",12200,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3278","1571995-2",3947,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3279","1572102-11",17349,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3280","1572137-1",2861,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3281","1573136-5",15228,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3282","1572975-6",20283,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"3283","1570467-7",37643,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3284","1570805-12",21153,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
"3285","1572105-2",889,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3286","1571923-2",3506,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0
"3287","1571828-10",487,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3288","1572298-11",5572,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
"3289","1572822-7",1876,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3290","1572638-8",1207,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0
"3291","1572853-5",2365,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0
"3292","1572644-2",3742,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0
"3293","1573441-6",12665,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0
